name,id,u,v,length
,158215205,1074584888,1074584863,6.933
,158215205,1074584863,252416866,6.172
,158215205,252416866,7791036014,8.075
,158215205,7791036014,11149894093,7.463
,158215205,11149894093,25177333,3.738
,158215206,263078047,1876463396,11.343
,158215206,1876463396,1876665329,10.005
,158215206,1876665329,1876665332,9.666
,158215206,1876665332,1875157951,6.779
,158215208,263077236,1704462600,5.5
,158215208,1704462600,4452216569,5.778
,158215208,4452216569,1704462656,5.61
,158215208,1704462656,11149937108,7.141
,158215208,11149937108,1074584906,3.851
Allée Guillaume Apollinaire,159170444,263074910,1712696838,5.062
Allée Guillaume Apollinaire,159170444,1712696838,1878844609,13.526
Allée Guillaume Apollinaire,159170444,1878844609,1712696839,4.155
Avenue Prince Pierre,159170450,8047787744,25195913,5.098
Avenue Prince Pierre,159170450,25195913,6522289654,11.857
Avenue Prince Pierre,159170450,6522289654,1074584743,3.79
Avenue Prince Pierre,159170450,1074584743,25195925,2.888
Avenue Prince Pierre,159170450,25195925,6522289650,3.663
Avenue Prince Pierre,159170450,6522289650,3883559107,3.377
Avenue Prince Pierre,159170450,3883559107,6522289651,3.024
Avenue Prince Pierre,159170450,6522289651,1074584562,3.824
Avenue Prince Pierre,159170450,1074584562,6522289652,3.855
Avenue Prince Pierre,159170450,6522289652,25195986,4.844
Avenue Prince Pierre,159170450,25195986,258068678,25.513
Avenue Prince Pierre,159170450,258068678,25195996,16.047
Avenue Prince Pierre,159170450,25195996,9754634325,4.923
Avenue Prince Pierre,159170450,9754634325,1712696793,5.537
Avenue Prince Pierre,159170450,1712696793,258068679,11.902
Avenue de la Porte Neuve,159170452,25182046,4937556554,5.203
Avenue de la Porte Neuve,159170452,4937556554,4940692927,4.712
Avenue de la Porte Neuve,159170452,4940692927,4937556540,4.693
Avenue de la Porte Neuve,159170452,4937556540,1712696759,4.697
Boulevard Rainier III,159170458,25195725,6506285018,8.301
Boulevard Rainier III,159170458,6506285018,6506285022,42.647
Boulevard Rainier III,159170458,6506285022,4011267558,1.817
Boulevard Rainier III,159170458,4011267558,4011267559,15.347
Boulevard Rainier III,159170458,4011267559,10665475101,6.088
Boulevard Rainier III,159170458,10665475101,25195745,5.974
Boulevard Rainier III,159170458,25195745,1712696795,5.945
Boulevard Rainier III,159170458,1712696795,10665475102,4.281
Boulevard Rainier III,159170458,10665475102,4011267561,4.437
Boulevard Rainier III,159170458,4011267561,25195751,6.752
Boulevard Rainier III,159170458,25195751,3883559114,44.19
Boulevard Rainier III,159170458,3883559114,6471944344,7.24
Boulevard Rainier III,159170458,6471944344,25195773,6.679
Boulevard de Belgique,159170465,25210879,1712696855,9.439
Boulevard de Belgique,159170465,1712696855,257156319,7.792
Boulevard de Belgique,159170465,257156319,3883559148,4.683
Boulevard de Belgique,159170465,3883559148,3883559150,8.355
Boulevard de Belgique,159170465,3883559150,6510744219,2.996
Boulevard de Belgique,159170465,6510744219,25210875,5.811
Boulevard de Belgique,159170465,25210875,8703084482,6.872
Boulevard de Belgique,159170465,8703084482,8703084481,8.661
Boulevard de Belgique,159170465,8703084481,25210852,31.899
Boulevard de Belgique,159170465,25210852,3883559151,5.647
Boulevard de Belgique,159170465,3883559151,25210837,5.4
Rue Baron Sainte-Suzanne,159170479,25195517,8047787776,5.55
Rue Baron Sainte-Suzanne,159170479,8047787776,25195644,47.891
Rue Baron Sainte-Suzanne,159170479,25195644,25193806,39.666
Rue Bosio,159170492,252421665,2399199060,5.245
Rue Bosio,159170492,2399199060,1079751461,2.188
Rue Bosio,159170492,1079751461,252422011,14.752
Rue Bosio,159170492,252422011,3883559257,4.88
Rue Bosio,159170492,3883559257,252422012,7.313
Rue Bosio,159170492,252422012,252422013,21.736
Rue Bosio,159170492,252422013,3883559154,7.998
Rue Bosio,159170492,3883559154,252422014,7.304
Rue Bosio,159170492,252422014,252422015,8.458
Rue Bosio,159170492,252422015,252422016,74.949
Rue Bosio,159170492,252422016,3883559138,8.484
Rue Bosio,159170492,3883559138,11450012982,3.818
Rue Bosio,159170492,11450012982,1096587867,3.394
Rue Imberty,159170496,25193892,25193925,33.602
Rue Imberty,159170496,25193925,4058432472,2.829
Rue Imberty,159170496,4058432472,4058432473,42.528
Rue Malbousquet,159170498,251721708,1712696865,5.824
Rue Malbousquet,159170498,1712696865,251721709,20.108
Rue Malbousquet,159170498,251721709,826168640,80.831
Rue Langlé,159170500,25195655,1712696790,25.007
Rue Langlé,159170500,1712696790,25195644,31.782
Rue Louis Notari,159170505,25195716,4362170983,9.337
Rue Louis Notari,159170505,4362170983,1204288353,17.553
Rue Louis Notari,159170505,1204288353,1868404475,5.097
Rue Princesse Antoinette,159170507,25194134,9513936347,9.533
Rue Princesse Antoinette,159170507,9513936347,7779331758,11.884
Rue Princesse Antoinette,159170507,7779331758,9513936346,34.842
Rue Princesse Antoinette,159170507,9513936346,9513936345,6.872
Rue Princesse Antoinette,159170509,1204288474,25194068,4.581
Rue Princesse Antoinette,159170509,25194068,1204288398,47.467
Rue Princesse Antoinette,159170509,1204288398,9913220818,7.1
Rue Princesse Antoinette,159170509,9913220818,25193350,7.328
Rue Princesse Caroline,159170515,8047787772,25194304,4.512
Rue Princesse Caroline,159170515,25194304,8047787769,5.103
Rue Princesse Florestine,159170517,25194120,25194117,7.141
Rue Princesse Florestine,159170517,25194117,9983243569,10.694
Rue Princesse Florestine,159170517,9983243569,7779331755,9.393
Rue Princesse Florestine,159170517,7779331755,5990705539,38.514
Rue Princesse Florestine,159170517,5990705539,25194104,9.457
Rue Princesse Florestine,159170517,25194104,1204288336,29.943
Rue Princesse Florestine,159170517,1204288336,25193802,5.557
Rue Princesse Florestine,159170520,25193804,25193892,48.578
Rue Suffren Reymond,159170522,25194413,1204288484,8.048
Rue Suffren Reymond,159170522,1204288484,3883559120,4.366
Rue Suffren Reymond,159170522,3883559120,1204288496,3.626
Rue Suffren Reymond,159170522,1204288496,1204288380,69.936
Rue Suffren Reymond,159170522,1204288380,25193802,5.695
Rue Suffren Reymond,159170522,25193802,1204288490,6.448
Rue Suffren Reymond,159170522,1204288490,1204288439,69.734
Rue Suffren Reymond,159170522,1204288439,1868404475,4.731
Rue de la Turbie,159170525,252419005,3883559106,3.675
Rue de la Turbie,159170525,3883559106,6522289643,2.375
Rue de la Turbie,159170525,6522289643,1712696763,2.942
Rue de la Turbie,159170525,1712696763,252419111,18.017
Rue de la Turbie,159170525,252419111,1712696779,10.373
Rue de la Turbie,159170525,1712696779,1712696787,8.248
Rue de la Turbie,159170525,1712696787,252419113,10.413
Rue de la Turbie,159170525,252419113,1712696818,123.029
Rue des Orangers,159170532,25193925,7932373271,3.415
Rue des Orangers,159170532,7932373271,7932373273,25.213
Rue des Orangers,159170532,7932373273,4058432481,3.85
Rue des Orangers,159170534,4058432472,25194138,46.198
Rue des Princes,159170535,25193813,11158309999,5.355
Rue des Princes,159170535,11158309999,4058432481,29.123
Rue des Princes,159170535,4058432481,4058432486,28.704
Rue des Princes,159170535,4058432486,25195716,14.961
Rue Louis Auréglia,159170540,252473576,252474035,5.343
Rue Louis Auréglia,159170540,252474035,8733465487,3.588
Rue Louis Auréglia,159170540,8733465487,8733465486,8.446
Rue Louis Auréglia,159170540,8733465486,252474037,53.485
Rue Louis Auréglia,159170540,252474037,1878844652,3.038
Rue Louis Auréglia,159170540,1878844652,1878844653,2.98
Rue Louis Auréglia,159170540,1878844653,1712696867,3.551
Rue Louis Auréglia,159170540,1712696867,1878844651,4.728
Rue Louis Auréglia,159170540,1878844651,252474041,3.753
Rue Louis Auréglia,159170540,252474041,1878844649,3.487
Rue Louis Auréglia,159170540,1878844649,1878844648,3.04
Rue Louis Auréglia,159170540,1878844648,252474042,2.36
Rue Louis Auréglia,159170540,252474042,1204288450,97.036
Rue Louis Auréglia,159170540,1204288450,252474044,24.891
Rue Louis Auréglia,159170540,252474044,1204288494,21.364
Rue Louis Auréglia,159170540,1204288494,252474045,33.609
Rue Louis Auréglia,159170540,252474045,252474046,52.061
Rue Louis Auréglia,159170540,252474046,1878844622,10.004
Rue Louis Auréglia,159170540,1878844622,1878844620,4.872
Rue Louis Auréglia,159170540,1878844620,252474047,4.899
Rue Louis Auréglia,159170540,252474047,1878844617,4.736
Rue Louis Auréglia,159170540,1878844617,1359158843,3.976
Rue Louis Auréglia,159170540,1359158843,1878844616,4.855
,159170542,252362639,25193804,24.45
,159170544,11158309976,1712696835,12.251
,159170544,1712696835,11158309982,4.253
,159170544,11158309982,11158309983,14.39
,159170544,11158309983,11158309979,2.55
,159175444,1281083157,11146535593,10.518
,159175444,11146535593,9582163368,32.469
,159175444,9582163368,9582163393,15.275
,159175444,9582163393,1712736166,25.426
,159175444,1712736166,1878520934,12.534
,159175444,1878520934,1878520892,16.845
,159175444,1878520892,1281083154,32.341
,159175444,1281083154,9582163397,22.171
,159175444,9582163397,1878520860,15.736
,159175444,1878520860,1281083265,19.619
,159175444,1281083265,1878520823,28.575
,159175444,1878520823,1281083151,29.408
,159175444,1281083151,9582163365,18.013
,159175444,9582163365,1281083156,22.747
,159175444,1281083156,1878520768,16.5
,159175444,1878520768,1878520763,4.271
,159175444,1878520763,1878520751,16.137
,159175444,1878520751,1281083155,17.558
,159175444,1281083155,9582163357,13.166
,159175444,9582163357,1713019839,29.769
Sortie du Sporting,159175445,1712736278,1712736275,7.221
Sortie du Sporting,159175445,1712736275,5504199622,4.304
Sortie du Sporting,159175445,5504199622,1712736263,6.852
Sortie du Sporting,159175445,1712736263,1712736260,8.727
Sortie du Sporting,159175445,1712736260,1712736261,6.78
Sortie du Sporting,159175445,1712736261,3538613945,5.139
Sortie du Sporting,159175445,3538613945,1712736269,6.254
Sortie du Sporting,159175445,1712736269,1712736273,6.469
Sortie du Sporting,159175445,1712736273,1712736277,6.409
Sortie du Sporting,159175445,1712736277,1712736279,6.288
Sortie du Sporting,159175445,1712736279,1712736282,6.191
Sortie du Sporting,159175445,1712736282,1712736284,7.614
Sortie du Sporting,159175445,1712736284,263086794,5.543
,159175448,1079751270,9954248548,3.85
,159175448,9954248548,263088684,7.269
,159175448,263088684,6218495896,7.727
,159175448,6218495896,3538613971,7.052
,159175448,3538613971,263088686,5.41
,159175448,263088686,263088687,5.617
,159175448,263088687,3538613970,4.711
,159175448,3538613970,263090159,5.601
,159175448,263090159,263088689,3.449
,159175448,263088689,6218495900,2.703
,159175448,6218495900,6218495893,2.337
,159175448,6218495893,263088690,2.45
,159175449,9582019269,1878520742,15.541
,159175449,1878520742,1878520748,21.033
,159175449,1878520748,1878520764,13.118
,159175449,1878520764,1878520771,11.138
,159175449,1878520771,1878520778,10.095
,159175449,1878520778,1878520782,14.622
,159175449,1878520782,1878520794,11.902
,159175449,1878520794,1878520805,15.475
,159175449,1878520805,1878520809,12.88
,159175449,1878520809,1878520816,19.749
,159175449,1878520816,1878520819,9.187
,159175449,1878520819,1878520825,9.898
,159175449,1878520825,1878520836,13.078
,159175449,1878520836,1712736106,8.295
,159175449,1712736106,1712736111,36.676
,159175449,1712736111,1871546754,37.283
,159175449,1871546754,1712736160,21.491
,159175449,1712736160,9582163387,10.226
,159175449,9582163387,1712736170,14.418
,159175449,1712736170,9582163394,24.79
,159175449,9582163394,1281083157,25.66
,159175449,1281083157,11146535592,3.649
,159175449,11146535592,9582163377,4.046
,159175454,1871527971,1871527972,10.477
,159175454,1871527972,1871527973,9.935
,159175454,1871527973,1871527974,9.079
,159175454,1871527974,1871527975,7.154
,159175454,1871527975,1871546757,7.079
,159175454,1871546757,1871527976,7.401
,159175454,1871527976,1871527977,15.344
,159175454,1871527977,1871546768,12.604
,159175454,1871546768,1871527978,3.242
,159175454,1871527978,1871527979,16.884
,159175454,1871527979,9582163331,2.795
,159175454,9582163331,1871527980,14.16
,159175454,1871527980,1871527981,19.74
,159175454,1871527981,1871527982,25.28
,159175454,1871527982,9582163379,17.33
,159175454,9582163379,1871527983,5.806
,159175454,1871527983,1871527984,8.075
,159175454,1871527984,1871527985,4.105
,159175454,1871527985,1871527986,7.141
,159175454,1871527986,1871527987,14.27
,159175454,1871527987,1871527988,11.397
,159175454,1871527988,8703084424,8.103
,159175454,8703084424,8703084427,3.052
,159175454,8703084427,8703084425,3.095
,159175454,8703084425,1871527989,2.446
,159175454,1871527989,1871527990,4.695
Sortie du Sporting,159175455,263086794,1080526056,18.161
Sortie du Sporting,159175455,1080526056,263086793,22.766
Sortie du Sporting,159175455,263086793,1080526052,36.884
Sortie du Sporting,159175455,1080526052,263086792,12.539
Sortie du Sporting,159175455,263086792,263086791,21.578
Sortie du Sporting,159175455,263086791,1204288485,50.119
Sortie du Sporting,159175455,1204288485,25242954,3.755
Boulevard Louis II,160004393,6485591919,4317155594,37.536
Boulevard Louis II,160004393,4317155594,21914343,22.405
,160004398,1720683727,1720683794,3.841
,160004399,1736929660,6696346980,2.563
,160004399,6696346980,1720683727,7.901
,161733286,1685061921,1736929834,5.54
,161733286,1736929834,1736929838,2.162
,161733286,1736929838,1736929844,1.967
,161733286,1736929844,1736929849,1.251
,161733286,1736929849,1736929853,2.06
,161733286,1736929853,1736929858,1.956
,161733286,1736929858,1736929870,2.375
,161733286,1736929870,1736929871,1.954
,161733286,1736929871,1736929860,1.839
,161733286,1736929860,1736929856,2.667
,161733286,1736929856,1736929851,1.924
,161733286,1736929851,1736929846,2.112
,161733286,1736929846,1736929841,1.459
,161733286,1736929841,1736929839,1.689
,161733286,1736929839,1736929835,1.485
,161733286,1736929835,1736929832,0.931
,161733286,1736929832,1736929822,1.718
,161733292,1684697734,1736929837,7.734
,161733292,1736929837,1736929873,9.143
,161733292,1736929873,1736929928,17.097
,161733292,1736929928,1736929938,7.578
,161733292,1736929938,1736929953,5.826
,161733292,1736929953,1736930315,5.167
,161733292,1736930315,1736930320,8.223
,161733292,1736930320,1736930336,6.511
,161733292,1736930336,1736930344,6.686
,161733292,1736930344,1736930350,4.322
,161733292,1736930350,1736930352,2.205
,161733292,1736930352,1736930357,2.037
,161733292,1736930357,1736930359,1.877
,161733292,1736930359,1736930353,2.037
,161733292,1736930353,1736930351,2.025
,161733292,1736930351,1736930346,2.95
,161733292,1736930346,1736930343,2.91
,161733292,1736930343,1736930340,3.472
,161733292,1736930340,1736930332,2.297
,161733292,1736930332,1736930322,3.032
,161733292,1736930322,1736930317,3.397
,161733292,1736930317,1736930316,3.397
,161733292,1736930316,1736930311,3.395
,161733292,1736930311,1736929951,3.397
,161733292,1736929951,1736929946,2.548
,161733292,1736929946,1736929935,2.975
,161733292,1736929935,1736929932,3.032
,161733292,1736929932,1736929926,3.087
,161733292,1736929926,1736929921,1.987
,161733292,1736929921,1736929911,2.757
,161733292,1736929911,1736929907,2.268
,161733292,1736929907,1736929906,2.095
,161733292,1736929906,1736929903,2.307
,161733292,1736929903,1736929905,1.962
,161733292,1736929905,1736929909,6.11
,161733901,1736938086,273245999,2.588
,161733901,273245999,1736937922,4.81
,161733903,1736937729,1736937730,4.083
,161733903,1736937730,10687075422,1.762
,161733903,10687075422,1737114566,1.992
,161733903,1737114566,5601785139,4.807
Avenue des Citronniers,161748259,1736930368,1737114658,3.404
Avenue des Citronniers,161748259,1737114658,1737114671,3.548
Avenue des Citronniers,161748259,1737114671,1737114677,3.583
Avenue des Citronniers,161748259,1737114677,1737114700,3.005
Avenue des Citronniers,161748259,1737114700,1737114704,1.698
Avenue des Citronniers,161748259,1737114704,1737114766,2.122
Avenue des Citronniers,161748259,1737114766,1737114779,5.553
Avenue des Citronniers,161748259,1737114779,1737114805,1.701
Avenue des Citronniers,161748259,1737114805,21914809,3.404
Avenue des Citronniers,161748260,21914809,1737114776,5.902
Avenue des Citronniers,161748260,1737114776,1737114711,7.774
Avenue des Citronniers,161748260,1737114711,1737114709,0.931
Avenue des Citronniers,161748260,1737114709,1737114694,3.548
Avenue des Citronniers,161748260,1737114694,1736930370,9.689
,161748261,1737114805,1737114797,5.066
,161748261,1737114797,1737114782,1.724
,161748261,1737114782,1737114801,2.413
